Filename,Latitude,Longitude,Altitude
Ellesmere_IR_flight01_1000ft_006591.tif,-43.448999199999996,172.2646643,304.8
Ellesmere_IR_flight01_1000ft_006601.tif,-43.448999199999996,172.2646643,304.8
Ellesmere_IR_flight01_1000ft_006611.tif,-43.448999199999996,172.2646643,304.8
Ellesmere_IR_flight01_1000ft_006621.tif,-43.4489373,172.2643478,304.8
Ellesmere_IR_flight01_1000ft_006631.tif,-43.4489373,172.2643478,304.8
Ellesmere_IR_flight01_1000ft_006641.tif,-43.4489373,172.2643478,304.8
Ellesmere_IR_flight01_1000ft_006651.tif,-43.448867,172.2640339,304.8
Ellesmere_IR_flight01_1000ft_006661.tif,-43.448867,172.2640339,304.8
Ellesmere_IR_flight01_1000ft_006671.tif,-43.448867,172.2640339,304.8
Ellesmere_IR_flight01_1000ft_006681.tif,-43.4487879,172.26372360000002,304.8
Ellesmere_IR_flight01_1000ft_006691.tif,-43.4487879,172.26372360000002,304.8
Ellesmere_IR_flight01_1000ft_006701.tif,-43.4486985,172.26341939999998,304.8
Ellesmere_IR_flight01_1000ft_006711.tif,-43.4486985,172.26341939999998,304.8
Ellesmere_IR_flight01_1000ft_006721.tif,-43.4486985,172.26341939999998,304.8
Ellesmere_IR_flight01_1000ft_006731.tif,-43.4485968,172.2631236,304.8
Ellesmere_IR_flight01_1000ft_006741.tif,-43.4485968,172.2631236,304.8
Ellesmere_IR_flight01_1000ft_006751.tif,-43.4485968,172.2631236,304.8
Ellesmere_IR_flight01_1000ft_006761.tif,-43.44848270000001,172.2628368,304.8
Ellesmere_IR_flight01_1000ft_006771.tif,-43.44848270000001,172.2628368,304.8
Ellesmere_IR_flight01_1000ft_006781.tif,-43.4483573,172.26255840000002,304.8
Ellesmere_IR_flight01_1000ft_006791.tif,-43.4483573,172.26255840000002,304.8
Ellesmere_IR_flight01_1000ft_006801.tif,-43.4483573,172.26255840000002,304.8
Ellesmere_IR_flight01_1000ft_006811.tif,-43.4482218,172.2622886,304.8
Ellesmere_IR_flight01_1000ft_006821.tif,-43.4482218,172.2622886,304.8
Ellesmere_IR_flight01_1000ft_006831.tif,-43.4482218,172.2622886,304.8
Ellesmere_IR_flight01_1000ft_006841.tif,-43.448076,172.2620291,304.8
Ellesmere_IR_flight01_1000ft_006851.tif,-43.448076,172.2620291,304.8
Ellesmere_IR_flight01_1000ft_006861.tif,-43.4479188,172.261784,304.8
Ellesmere_IR_flight01_1000ft_006871.tif,-43.4479188,172.261784,304.8
Ellesmere_IR_flight01_1000ft_006881.tif,-43.4479188,172.261784,304.8
Ellesmere_IR_flight01_1000ft_006891.tif,-43.4477506,172.2615555,304.8
Ellesmere_IR_flight01_1000ft_006901.tif,-43.4477506,172.2615555,304.8
Ellesmere_IR_flight01_1000ft_006911.tif,-43.4477506,172.2615555,304.8
Ellesmere_IR_flight01_1000ft_006921.tif,-43.4475726,172.2613416,304.8
Ellesmere_IR_flight01_1000ft_006931.tif,-43.4475726,172.2613416,304.8
Ellesmere_IR_flight01_1000ft_006941.tif,-43.4473881,172.26113840000002,304.8
Ellesmere_IR_flight01_1000ft_006951.tif,-43.4473881,172.26113840000002,304.8
Ellesmere_IR_flight01_1000ft_006961.tif,-43.4473881,172.26113840000002,304.8
Ellesmere_IR_flight01_1000ft_006971.tif,-43.4471984,172.26094460000002,304.8
Ellesmere_IR_flight01_1000ft_006981.tif,-43.4471984,172.26094460000002,304.8
Ellesmere_IR_flight01_1000ft_006991.tif,-43.4471984,172.26094460000002,304.8
Ellesmere_IR_flight01_1000ft_007001.tif,-43.4470042,172.26075819999997,304.8
Ellesmere_IR_flight01_1000ft_007011.tif,-43.4470042,172.26075819999997,304.8
Ellesmere_IR_flight01_1000ft_007021.tif,-43.4470042,172.26075819999997,304.8
Ellesmere_IR_flight01_1000ft_007031.tif,-43.446806699999996,172.2605792,304.8
Ellesmere_IR_flight01_1000ft_007041.tif,-43.446806699999996,172.2605792,304.8
Ellesmere_IR_flight01_1000ft_007051.tif,-43.4466062,172.2604079,304.8
Ellesmere_IR_flight01_1000ft_007061.tif,-43.4466062,172.2604079,304.8
Ellesmere_IR_flight01_1000ft_007071.tif,-43.4466062,172.2604079,304.8
Ellesmere_IR_flight01_1000ft_007081.tif,-43.4464033,172.2602421,304.8
Ellesmere_IR_flight01_1000ft_007091.tif,-43.4464033,172.2602421,304.8
Ellesmere_IR_flight01_1000ft_007101.tif,-43.4464033,172.2602421,304.8
Ellesmere_IR_flight01_1000ft_007111.tif,-43.4461985,172.26008000000002,304.8
Ellesmere_IR_flight01_1000ft_007121.tif,-43.4461985,172.26008000000002,304.8
Ellesmere_IR_flight01_1000ft_007131.tif,-43.4459918,172.25992,304.8
Ellesmere_IR_flight01_1000ft_007141.tif,-43.4459918,172.25992,304.8
Ellesmere_IR_flight01_1000ft_007151.tif,-43.4459918,172.25992,304.8
Ellesmere_IR_flight01_1000ft_007161.tif,-43.4457831,172.259764,304.8
Ellesmere_IR_flight01_1000ft_007171.tif,-43.4457831,172.259764,304.8
Ellesmere_IR_flight01_1000ft_007181.tif,-43.4457831,172.259764,304.8
Ellesmere_IR_flight01_1000ft_007191.tif,-43.445571900000004,172.2596141,304.8
Ellesmere_IR_flight01_1000ft_007201.tif,-43.445571900000004,172.2596141,304.8
Ellesmere_IR_flight01_1000ft_007211.tif,-43.4453577,172.2594714,304.8
Ellesmere_IR_flight01_1000ft_007221.tif,-43.4453577,172.2594714,304.8
Ellesmere_IR_flight01_1000ft_007231.tif,-43.4453577,172.2594714,304.8
Ellesmere_IR_flight01_1000ft_007241.tif,-43.4451408,172.2593351,304.8
Ellesmere_IR_flight01_1000ft_007251.tif,-43.4451408,172.2593351,304.8
Ellesmere_IR_flight01_1000ft_007261.tif,-43.4451408,172.2593351,304.8
Ellesmere_IR_flight01_1000ft_007271.tif,-43.4449216,172.2592039,304.8
Ellesmere_IR_flight01_1000ft_007281.tif,-43.4449216,172.2592039,304.8
Ellesmere_IR_flight01_1000ft_007291.tif,-43.4447006,172.25907640000003,304.8
Ellesmere_IR_flight01_1000ft_007301.tif,-43.4447006,172.25907640000003,304.8
Ellesmere_IR_flight01_1000ft_007311.tif,-43.4447006,172.25907640000003,304.8
Ellesmere_IR_flight01_1000ft_007321.tif,-43.4444779,172.25895250000002,304.8
Ellesmere_IR_flight01_1000ft_007331.tif,-43.4444779,172.25895250000002,304.8
Ellesmere_IR_flight01_1000ft_007341.tif,-43.4444779,172.25895250000002,304.8
Ellesmere_IR_flight01_1000ft_007351.tif,-43.444252999999996,172.25883109999998,304.8
Ellesmere_IR_flight01_1000ft_007361.tif,-43.444252999999996,172.25883109999998,304.8
Ellesmere_IR_flight01_1000ft_007371.tif,-43.444252999999996,172.25883109999998,304.8
Ellesmere_IR_flight01_1000ft_007381.tif,-43.444026199999996,172.2587115,304.8
Ellesmere_IR_flight01_1000ft_007391.tif,-43.444026199999996,172.2587115,304.8
